"block_size","milliseconds_elapsed","total_size"
"65536","232","104857600"
"65536","235","104857600"
"65536","232","104857600"
"65536","248","104857600"
"65536","258","104857600"
"65536","254","104857600"
"65536","261","104857600"
"65536","245","104857600"
"65536","261","104857600"
"65536","258","104857600"
"65536","264","104857600"
"65536","249","104857600"
"65536","249","104857600"
"65536","245","104857600"
"65536","255","104857600"
"65536","259","104857600"
"65536","240","104857600"
"65536","253","104857600"
"65536","256","104857600"
"65536","254","104857600"
"65536","255","104857600"
"65536","248","104857600"
"65536","248","104857600"
"65536","249","104857600"
"65536","251","104857600"
"65536","256","104857600"
"65536","234","104857600"
"65536","243","104857600"
"65536","232","104857600"
"65536","242","104857600"
"65536","242","104857600"
"65536","247","104857600"
"65536","245","104857600"
"65536","254","104857600"
"65536","261","104857600"
"65536","246","104857600"
"65536","300","104857600"
"65536","255","104857600"
"65536","268","104857600"
"65536","262","104857600"
"65536","262","104857600"
"65536","250","104857600"
"65536","227","104857600"
"65536","241","104857600"
"65536","250","104857600"
"65536","263","104857600"
"65536","252","104857600"
"65536","250","104857600"
"65536","250","104857600"
"65536","230","104857600"
"131072","253","104857600"
"131072","251","104857600"
"131072","259","104857600"
"131072","254","104857600"
"131072","234","104857600"
"131072","254","104857600"
"131072","265","104857600"
"131072","263","104857600"
"131072","249","104857600"
"131072","268","104857600"
"131072","259","104857600"
"131072","268","104857600"
"131072","254","104857600"
"131072","256","104857600"
"131072","236","104857600"
"131072","246","104857600"
"131072","260","104857600"
"131072","249","104857600"
"131072","234","104857600"
"131072","235","104857600"
"131072","233","104857600"
"131072","230","104857600"
"131072","233","104857600"
"131072","231","104857600"
"131072","231","104857600"
"131072","229","104857600"
"131072","239","104857600"
"131072","237","104857600"
"131072","248","104857600"
"131072","247","104857600"
"131072","242","104857600"
"131072","229","104857600"
"131072","230","104857600"
"131072","228","104857600"
"131072","221","104857600"
"131072","222","104857600"
"131072","232","104857600"
"131072","232","104857600"
"131072","235","104857600"
"131072","232","104857600"
"131072","230","104857600"
"131072","246","104857600"
"131072","254","104857600"
"131072","252","104857600"
"131072","246","104857600"
"131072","242","104857600"
"131072","253","104857600"
"131072","248","104857600"
"131072","247","104857600"
"131072","247","104857600"
"524288","250","104857600"
"524288","248","104857600"
"524288","243","104857600"
"524288","233","104857600"
"524288","233","104857600"
"524288","230","104857600"
"524288","239","104857600"
"524288","241","104857600"
"524288","247","104857600"
"524288","245","104857600"
"524288","231","104857600"
"524288","256","104857600"
"524288","254","104857600"
"524288","251","104857600"
"524288","240","104857600"
"524288","226","104857600"
"524288","248","104857600"
"524288","238","104857600"
"524288","247","104857600"
"524288","249","104857600"
"524288","255","104857600"
"524288","249","104857600"
"524288","247","104857600"
"524288","251","104857600"
"524288","233","104857600"
"524288","254","104857600"
"524288","241","104857600"
"524288","242","104857600"
"524288","250","104857600"
"524288","252","104857600"
"524288","239","104857600"
"524288","251","104857600"
"524288","251","104857600"
"524288","262","104857600"
"524288","257","104857600"
"524288","269","104857600"
"524288","257","104857600"
"524288","241","104857600"
"524288","242","104857600"
"524288","252","104857600"
"524288","228","104857600"
"524288","228","104857600"
"524288","235","104857600"
"524288","243","104857600"
"524288","249","104857600"
"524288","235","104857600"
"524288","227","104857600"
"524288","226","104857600"
"524288","234","104857600"
"524288","223","104857600"
"1048576","231","104857600"
"1048576","242","104857600"
"1048576","225","104857600"
"1048576","231","104857600"
"1048576","233","104857600"
"1048576","237","104857600"
"1048576","251","104857600"
"1048576","246","104857600"
"1048576","242","104857600"
"1048576","245","104857600"
"1048576","239","104857600"
"1048576","231","104857600"
"1048576","226","104857600"
"1048576","241","104857600"
"1048576","246","104857600"
"1048576","244","104857600"
"1048576","222","104857600"
"1048576","245","104857600"
"1048576","237","104857600"
"1048576","226","104857600"
"1048576","234","104857600"
"1048576","234","104857600"
"1048576","246","104857600"
"1048576","229","104857600"
"1048576","229","104857600"
"1048576","232","104857600"
"1048576","240","104857600"
"1048576","256","104857600"
"1048576","236","104857600"
"1048576","223","104857600"
"1048576","238","104857600"
"1048576","228","104857600"
"1048576","225","104857600"
"1048576","234","104857600"
"1048576","227","104857600"
"1048576","239","104857600"
"1048576","248","104857600"
"1048576","230","104857600"
"1048576","232","104857600"
"1048576","247","104857600"
"1048576","241","104857600"
"1048576","233","104857600"
"1048576","234","104857600"
"1048576","227","104857600"
"1048576","228","104857600"
"1048576","227","104857600"
"1048576","230","104857600"
"1048576","246","104857600"
"1048576","232","104857600"
"1048576","243","104857600"
"2097152","226","104857600"
"2097152","237","104857600"
"2097152","230","104857600"
"2097152","228","104857600"
"2097152","232","104857600"
"2097152","239","104857600"
"2097152","235","104857600"
"2097152","238","104857600"
"2097152","231","104857600"
"2097152","240","104857600"
"2097152","246","104857600"
"2097152","247","104857600"
"2097152","225","104857600"
"2097152","248","104857600"
"2097152","232","104857600"
"2097152","255","104857600"
"2097152","247","104857600"
"2097152","248","104857600"
"2097152","252","104857600"
"2097152","245","104857600"
"2097152","253","104857600"
"2097152","242","104857600"
"2097152","251","104857600"
"2097152","229","104857600"
"2097152","234","104857600"
"2097152","246","104857600"
"2097152","256","104857600"
"2097152","253","104857600"
"2097152","226","104857600"
"2097152","235","104857600"
"2097152","230","104857600"
"2097152","238","104857600"
"2097152","230","104857600"
"2097152","232","104857600"
"2097152","232","104857600"
"2097152","236","104857600"
"2097152","234","104857600"
"2097152","247","104857600"
"2097152","254","104857600"
"2097152","239","104857600"
"2097152","241","104857600"
"2097152","249","104857600"
"2097152","256","104857600"
"2097152","266","104857600"
"2097152","269","104857600"
"2097152","261","104857600"
"2097152","259","104857600"
"2097152","269","104857600"
"2097152","250","104857600"
"2097152","257","104857600"
